Q102306669 : 0.00082
Q1174945 : 0.00082
Q15455126 : 0.00082
Q16698998 : 0.00082
Q951222 : 0.00082
Q289727 : 0.00081
Q167958 : 0.00081
Q4428712 : 0.0008
Q102340646 : 0.0008
Q4125199 : 0.0008
Q330511 : 0.0008
Q2599504 : 0.0008
Q4316420 : 0.00079
Q4752149 : 0.00079
Q1385805 : 0.00078
Q451652 : 0.00078
Q718045 : 0.00077
Q102123684 : 0.00076
Q26243811 : 0.00076
Q7604 : 0.00076
Q4330848 : 0.00075
Q32399 : 0.00075
Q214549 : 0.00075
Q57245 : 0.00075
Q1657690 : 0.00074
Q41585 : 0.00072
Q14475927 : 0.00072
Q15455707 : 0.00072
Q450864 : 0.00072
Q2638692 : 0.00072
Q4475074 : 0.0007
Q450643 : 0.0007
Q4524490 : 0.00069
Q950931 : 0.00066
Q893728 : 0.00065
Q4298704 : 0.00065
Q17318952 : 0.00065
Q553176 : 0.00063
Q102218119 : 0.00062
Q102376246 : 0.00062
Q102436371 : 0.00062
Q16319026 : 0.00062
Q16514915 : 0.00062
Q1771504 : 0.00062
Q18705019 : 0.00062
Q302434 : 0.00062
Q369588 : 0.00062
Q381357 : 0.00062
Q4139660 : 0.00062
Q4156822 : 0.00062
Q4160507 : 0.00062
Q4233612 : 0.00062
Q4360637 : 0.00062
Q4445150 : 0.00062
Q950880 : 0.00062
Q61813 : 0.00061
Q3737203 : 0.00061
Q102121363 : 0.00059
Q102304284 : 0.00059
Q1584750 : 0.00059
Q15854918 : 0.00059
Q3710034 : 0.00059
Q4233302 : 0.00059
Q62713975 : 0.00059
Q983399 : 0.00059
Q4298015 : 0.00059
Q3710055 : 0.00058
Q70905 : 0.00057
Q72104 : 0.00057
Q92998 : 0.00056
Q310788 : 0.00056
Q19665878 : 0.00056
Q4058836 : 0.00056
Q4166843 : 0.00055
Q983316 : 0.00054
Q574620 : 0.00054
Q4107247 : 0.00052
Q18558636 : 0.00052
Q24463241 : 0.00052
Q2570007 : 0.00052
Q4082923 : 0.00052
Q4203866 : 0.00052
Q4282268 : 0.00052
Q4519091 : 0.00052
Q461347 : 0.00052
Q487735 : 0.00052
Q57228 : 0.00052
Q709214 : 0.00052
Q76641 : 0.00052
Q85404 : 0.00052
Q102121799 : 0.00051
Q1386138 : 0.00051
Q15066459 : 0.00051
Q15455686 : 0.00051
Q644051 : 0.00051
Q2603495 : 0.0005
Q4370869 : 0.00049
Q4752219 : 0.00049
Q102077915 : 0.00049
Q205981 : 0.00048
Q915301 : 0.00048
Q1396841 : 0.00048
Q1396305 : 0.00047
Q2390389 : 0.00047
Q102233742 : 0.00047
Q102076839 : 0.00046
Q1232736 : 0.00046
Q501904 : 0.00045
Q15816056 : 0.00044
Q286375 : 0.00043
Q102116549 : 0.00043
Q155759 : 0.00043
Q102087331 : 0.00043
Q102116677 : 0.00043
Q102121431 : 0.00043
Q102123224 : 0.00043
Q102123507 : 0.00043
Q102123703 : 0.00043
Q102124191 : 0.00043
Q102124395 : 0.00043
Q102124600 : 0.00043
Q102213333 : 0.00043
Q102232775 : 0.00043
Q102278319 : 0.00043
Q102344740 : 0.00043
Q102344756 : 0.00043
Q102391133 : 0.00043
Q11163334 : 0.00043
Q12082104 : 0.00043
Q12085136 : 0.00043
Q12118249 : 0.00043
Q122301 : 0.00043
Q1289022 : 0.00043
Q13033625 : 0.00043
Q1324450 : 0.00043
Q1329182 : 0.00043
Q1341219 : 0.00043
Q15065159 : 0.00043
Q15088657 : 0.00043
Q15210129 : 0.00043
Q154356 : 0.00043
Q15445751 : 0.00043
Q15825653 : 0.00043
Q15836854 : 0.00043
Q16030368 : 0.00043
Q162769 : 0.00043
Q16406575 : 0.00043
Q1697784 : 0.00043
Q1711717 : 0.00043
Q1713916 : 0.00043
Q17648590 : 0.00043
Q184337 : 0.00043
Q18740717 : 0.00043
Q1932828 : 0.00043
Q195922 : 0.00043
Q1961494 : 0.00043
Q1991041 : 0.00043
Q201513 : 0.00043
Q20483198 : 0.00043
Q2059862 : 0.00043
Q2079434 : 0.00043
Q21093992 : 0.00043
Q21638818 : 0.00043
Q2166348 : 0.00043
Q217771 : 0.00043
Q22482399 : 0.00043
Q23011492 : 0.00043
Q2378112 : 0.00043
Q2394247 : 0.00043
Q24352140 : 0.00043
Q24642587 : 0.00043
Q2511067 : 0.00043
Q25396295 : 0.00043
Q25999578 : 0.00043
Q26776798 : 0.00043
Q27863607 : 0.00043
Q3061575 : 0.00043
Q321515 : 0.00043
Q324680 : 0.00043
Q374205 : 0.00043
Q381317 : 0.00043
Q381592 : 0.00043
Q4070079 : 0.00043
Q4074278 : 0.00043
Q4079811 : 0.00043
Q4081386 : 0.00043
Q4085030 : 0.00043
Q4087046 : 0.00043
Q4125281 : 0.00043
Q4132895 : 0.00043
Q4142646 : 0.00043
Q4143497 : 0.00043
Q4172580 : 0.00043
Q4181785 : 0.00043
Q4190540 : 0.00043
Q4195863 : 0.00043
Q4199995 : 0.00043
Q4218102 : 0.00043
Q4233885 : 0.00043
Q4239170 : 0.00043
Q4242061 : 0.00043
Q4244814 : 0.00043
Q4248766 : 0.00043
Q4261240 : 0.00043
Q4261345 : 0.00043
Q4298549 : 0.00043
Q4299718 : 0.00043
Q4312962 : 0.00043
Q4314155 : 0.00043
Q432606 : 0.00043
Q4330048 : 0.00043
Q4339498 : 0.00043
Q4360735 : 0.00043
Q4371957 : 0.00043
Q4391414 : 0.00043
Q4397179 : 0.00043
Q4398387 : 0.00043
Q4405037 : 0.00043
Q440717 : 0.00043
Q4415778 : 0.00043
Q4443437 : 0.00043
Q4449880 : 0.00043
Q4460816 : 0.00043
Q4482080 : 0.00043
Q4493968 : 0.00043
Q449538 : 0.00043
Q4498609 : 0.00043
Q4514946 : 0.00043
Q4537140 : 0.00043
Q454459 : 0.00043
Q554661 : 0.00043
Q5740028 : 0.00043
Q574605 : 0.00043
Q6097897 : 0.00043
Q61223 : 0.00043
Q61758 : 0.00043
Q62272924 : 0.00043
Q6656247 : 0.00043
Q68519 : 0.00043
Q7938582 : 0.00043
Q809076 : 0.00043
Q89442 : 0.00043
Q926756 : 0.00043
Q95080696 : 0.00043
Q984527 : 0.00043
Q1500300 : 0.00042
Q57554 : 0.00041
Q77361 : 0.00041
Q2564806 : 0.00041
Q44481 : 0.00041
Q102124199 : 0.00041
Q385207 : 0.00041
Q4259002 : 0.00041
Q4710874 : 0.00041
Q102114293 : 0.00041
Q15070844 : 0.00041
Q19502428 : 0.0004
Q15782311 : 0.00039
Q17043472 : 0.00039
Q4252221 : 0.00039
Q552691 : 0.00039
Q17615512 : 0.00038
Q227897 : 0.00037
Q102241215 : 0.00037
Q102268350 : 0.00037
Q1532174 : 0.00037
Q4527913 : 0.00037
Q1425084 : 0.00037
Q84227 : 0.00037
Q2036824 : 0.00036
Q23656701 : 0.00036
Q4160939 : 0.00036
Q4299734 : 0.00036
Q4369874 : 0.00036
Q4411949 : 0.00036
Q77078 : 0.00036
Q1384951 : 0.00036
Q21096533 : 0.00036
Q2038350 : 0.00035
Q951438 : 0.00035
Q4095762 : 0.00035
Q487495 : 0.00034
Q102116291 : 0.00034
Q1232856 : 0.00034
Q450840 : 0.00034
Q1932500 : 0.00033
Q102115499 : 0.00033
Q102116313 : 0.00033
Q102116380 : 0.00033
Q102116501 : 0.00033
Q102116503 : 0.00033
Q102117946 : 0.00033
Q102119378 : 0.00033
Q102121407 : 0.00033
Q102122655 : 0.00033
Q102123365 : 0.00033
Q102123690 : 0.00033
Q102123979 : 0.00033
Q102124266 : 0.00033
Q102124328 : 0.00033
Q102197680 : 0.00033
Q102219385 : 0.00033
Q102230843 : 0.00033
Q102232903 : 0.00033
Q102232952 : 0.00033
Q102233046 : 0.00033
Q102241214 : 0.00033
Q102266959 : 0.00033
Q102268349 : 0.00033
Q102359187 : 0.00033
Q102473328 : 0.00033
Q102598907 : 0.00033
Q1229601 : 0.00033
Q14641696 : 0.00033
Q15067101 : 0.00033
Q15455692 : 0.00033
Q15455699 : 0.00033
Q15455711 : 0.00033
Q17617255 : 0.00033
Q1973460 : 0.00033
Q2019237 : 0.00033
Q21564059 : 0.00033
Q21751318 : 0.00033
Q24843162 : 0.00033
Q2585814 : 0.00033
Q2642557 : 0.00033
Q289674 : 0.00033
Q366471 : 0.00033
Q369561 : 0.00033
Q370530 : 0.00033
Q3710046 : 0.00033
Q3710555 : 0.00033
Q38123827 : 0.00033
Q381349 : 0.00033
Q386231 : 0.00033
Q39390976 : 0.00033
Q4114278 : 0.00033
Q4177001 : 0.00033
Q4194358 : 0.00033
Q4200050 : 0.00033
Q42295516 : 0.00033
Q4363846 : 0.00033
Q4410618 : 0.00033
Q4444951 : 0.00033
Q4464540 : 0.00033
Q4495052 : 0.00033
Q4523297 : 0.00033
Q500281 : 0.00033
Q547136 : 0.00033
Q56812165 : 0.00033
Q58750 : 0.00033
Q58978 : 0.00033
Q61046 : 0.00033
Q669576 : 0.00033
Q7346802 : 0.00033
Q7518846 : 0.00033
Q76410 : 0.00033
Q77137 : 0.00033
Q86374 : 0.00033
Q93019 : 0.00033
Q2587389 : 0.00032
Q4205653 : 0.00032
Q4518783 : 0.00032
Q102316252 : 0.00032
Q2046788 : 0.00031
Q4293507 : 0.00031
Q155381 : 0.0003
Q76510 : 0.0003
Q26769547 : 0.0003
Q38046389 : 0.0003
Q10329964 : 0.0003
Q4088920 : 0.0003
Q102117717 : 0.0003
Q102118037 : 0.0003
Q102119199 : 0.0003
Q102121533 : 0.0003
Q102208457 : 0.0003
Q102212575 : 0.0003
Q12158841 : 0.0003
Q15075248 : 0.0003
Q16486440 : 0.0003
Q21146572 : 0.0003
Q214567 : 0.0003
Q2291055 : 0.0003
Q23087474 : 0.0003
Q2471305 : 0.0003
Q4139049 : 0.0003
Q4217837 : 0.0003
Q4255064 : 0.0003
Q4276546 : 0.0003
Q4297870 : 0.0003
Q4424004 : 0.0003
Q4427991 : 0.0003
Q4466506 : 0.0003
Q4492853 : 0.0003
Q4505882 : 0.0003
Q4538037 : 0.0003
Q471369 : 0.0003
Q4719317 : 0.0003
Q5273594 : 0.0003
Q5650702 : 0.0003
Q64383 : 0.0003
Q66332 : 0.0003
Q667683 : 0.0003
Q67131 : 0.0003
Q710985 : 0.0003
Q775113 : 0.0003
Q78041 : 0.0003
Q907171 : 0.0003
Q93031 : 0.0003
Q97007480 : 0.0003
Q695002 : 0.00029
Q15064880 : 0.00029
Q102115712 : 0.00028
Q102116636 : 0.00028
Q102118966 : 0.00028
Q102119730 : 0.00028
Q15432464 : 0.00028
Q15821345 : 0.00028
Q1960532 : 0.00028
Q282545 : 0.00028
Q323442 : 0.00028
Q4264086 : 0.00028
Q4351647 : 0.00028
Q4711067 : 0.00028
Q504286 : 0.00028
Q68553 : 0.00028
Q71296 : 0.00028
Q84773 : 0.00028
Q8814 : 0.00028
Q927125 : 0.00028
Q97999885 : 0.00028
Q102276292 : 0.00027
Q122392 : 0.00027
Q19513535 : 0.00027
Q2309330 : 0.00027
Q313454 : 0.00027
Q528493 : 0.00027
Q65124490 : 0.00027
Q99793 : 0.00027
Q7085 : 0.00027
Q102123871 : 0.00026
Q111357 : 0.00026
Q16563889 : 0.00026
Q226072 : 0.00026
Q28355080 : 0.00026
Q381994 : 0.00026
Q540981 : 0.00026
Q598173 : 0.00026
Q60052 : 0.00026
Q68531 : 0.00026
Q893715 : 0.00026
Q924443 : 0.00026
Q4139599 : 0.00026
Q4201267 : 0.00026
Q57992 : 0.00026
Q4316559 : 0.00026
Q358257 : 0.00025
Q4238318 : 0.00025
Q57145 : 0.00025
Q245335 : 0.00025
Q656642 : 0.00025
Q331067 : 0.00025
Q102116312 : 0.00023
Q102120937 : 0.00023
Q102122713 : 0.00023
Q102131645 : 0.00023
Q102171397 : 0.00023
Q102173404 : 0.00023
Q102173938 : 0.00023
Q102174129 : 0.00023
Q102180012 : 0.00023
Q102196245 : 0.00023
Q102197637 : 0.00023
Q102197640 : 0.00023
Q102197641 : 0.00023
Q102197642 : 0.00023
Q102197643 : 0.00023
Q102197644 : 0.00023
Q102197645 : 0.00023
Q102197646 : 0.00023
Q102197647 : 0.00023
Q102197648 : 0.00023
Q102197651 : 0.00023
Q102197653 : 0.00023
Q102197654 : 0.00023
Q102197655 : 0.00023
Q102197656 : 0.00023
Q102197657 : 0.00023
Q102197658 : 0.00023
Q102197659 : 0.00023
Q102197660 : 0.00023
Q102197662 : 0.00023
Q102197663 : 0.00023
Q102197664 : 0.00023
Q102197665 : 0.00023
Q102197666 : 0.00023
Q102197669 : 0.00023
Q102197670 : 0.00023
Q102197671 : 0.00023
Q102197672 : 0.00023
Q102197674 : 0.00023
Q102197676 : 0.00023
Q102197677 : 0.00023
Q102197678 : 0.00023
Q102197679 : 0.00023
Q102197681 : 0.00023
Q102197682 : 0.00023
Q102197683 : 0.00023
Q102197684 : 0.00023
Q102197685 : 0.00023
Q102197686 : 0.00023
Q102205561 : 0.00023
Q102213345 : 0.00023
Q102213348 : 0.00023
Q102213352 : 0.00023
Q102213355 : 0.00023
Q102213358 : 0.00023
Q102213361 : 0.00023
Q102213363 : 0.00023
Q102213367 : 0.00023
Q102213370 : 0.00023
Q102213374 : 0.00023
Q102213377 : 0.00023
Q102213381 : 0.00023
Q102213388 : 0.00023
Q102213391 : 0.00023
Q102213394 : 0.00023
Q102213397 : 0.00023
Q102213400 : 0.00023
Q102213405 : 0.00023
Q102213407 : 0.00023
Q102213415 : 0.00023
Q102213418 : 0.00023
Q102218118 : 0.00023
Q102219253 : 0.00023
Q102220138 : 0.00023
Q102232876 : 0.00023
Q102232951 : 0.00023
Q102233701 : 0.00023
Q102233741 : 0.00023
Q102233898 : 0.00023
Q102235498 : 0.00023
Q102237158 : 0.00023
Q102237159 : 0.00023
Q102237160 : 0.00023
Q102237166 : 0.00023
Q102237167 : 0.00023
Q102237168 : 0.00023
Q102237169 : 0.00023
Q102237170 : 0.00023
Q102237172 : 0.00023
Q102237173 : 0.00023
Q102237174 : 0.00023
Q102237175 : 0.00023
Q102237177 : 0.00023
Q102241213 : 0.00023
Q102243392 : 0.00023
Q102258073 : 0.00023
Q102258355 : 0.00023
Q102262540 : 0.00023
Q102263096 : 0.00023
Q102266727 : 0.00023
Q102266734 : 0.00023
Q102266950 : 0.00023
Q102266952 : 0.00023
Q102266953 : 0.00023
Q102266954 : 0.00023
Q102266956 : 0.00023
Q102266957 : 0.00023
Q102266958 : 0.00023
Q102267202 : 0.00023
Q102268348 : 0.00023
Q102271512 : 0.00023
Q102272734 : 0.00023
Q102274053 : 0.00023
Q102276938 : 0.00023
Q102276945 : 0.00023
Q102278322 : 0.00023
Q102278324 : 0.00023
Q102278347 : 0.00023
Q102278350 : 0.00023
Q102278351 : 0.00023
Q102280222 : 0.00023
Q102282438 : 0.00023
Q102284180 : 0.00023
Q102286510 : 0.00023
Q102289284 : 0.00023
Q102290080 : 0.00023
Q102290099 : 0.00023
Q102290102 : 0.00023
Q102290105 : 0.00023
Q102290109 : 0.00023
Q102290967 : 0.00023
Q102291096 : 0.00023
Q102291848 : 0.00023
Q102293224 : 0.00023
Q102293227 : 0.00023
Q102293547 : 0.00023
Q102302846 : 0.00023
Q102302847 : 0.00023
Q102302970 : 0.00023
Q102304623 : 0.00023
Q102306671 : 0.00023
Q102306681 : 0.00023
Q102306816 : 0.00023
Q102310035 : 0.00023
Q102310375 : 0.00023
Q102312286 : 0.00023
Q102314324 : 0.00023
Q102314325 : 0.00023
Q102315538 : 0.00023
Q102321430 : 0.00023
Q102331683 : 0.00023
Q102334360 : 0.00023
Q102334363 : 0.00023
Q102334365 : 0.00023
Q102337358 : 0.00023
Q102338845 : 0.00023
Q102338846 : 0.00023
Q102340367 : 0.00023
Q102340683 : 0.00023
Q102340684 : 0.00023
Q102340685 : 0.00023
Q102340688 : 0.00023
Q102340690 : 0.00023
Q102340692 : 0.00023
Q102340693 : 0.00023
Q102340697 : 0.00023
Q102340702 : 0.00023
Q102340708 : 0.00023
Q102341272 : 0.00023
Q102341273 : 0.00023
Q102341274 : 0.00023
Q102341275 : 0.00023
Q102341276 : 0.00023
Q102341277 : 0.00023
Q102343829 : 0.00023
Q102344038 : 0.00023
Q102344068 : 0.00023
Q102344069 : 0.00023
Q102344070 : 0.00023
Q102344071 : 0.00023
Q102344072 : 0.00023
Q102344374 : 0.00023
Q102344743 : 0.00023
Q102344746 : 0.00023
Q102344749 : 0.00023
Q102344753 : 0.00023
Q102344759 : 0.00023
Q102345396 : 0.00023
Q102345545 : 0.00023
Q102345875 : 0.00023
Q102345909 : 0.00023
Q102345910 : 0.00023
Q102345911 : 0.00023
Q102345913 : 0.00023
Q102349104 : 0.00023
Q102350234 : 0.00023
Q102350736 : 0.00023
Q102350737 : 0.00023
Q102350746 : 0.00023
Q102350892 : 0.00023
Q102350909 : 0.00023
Q102353900 : 0.00023
Q102353901 : 0.00023
Q102354270 : 0.00023
Q102354642 : 0.00023
Q102354643 : 0.00023
Q102354644 : 0.00023
Q102354672 : 0.00023
Q102356208 : 0.00023
Q102356618 : 0.00023
Q102356641 : 0.00023
Q102356642 : 0.00023
Q102356643 : 0.00023
Q102356644 : 0.00023
Q102356645 : 0.00023
Q102356696 : 0.00023
Q102363297 : 0.00023
Q102365139 : 0.00023
Q102365158 : 0.00023
Q102365159 : 0.00023
Q102365240 : 0.00023
Q102365242 : 0.00023
Q102365283 : 0.00023
Q102365354 : 0.00023
Q102365565 : 0.00023
Q102365585 : 0.00023
Q102366323 : 0.00023
Q102366654 : 0.00023
Q102366889 : 0.00023
Q102366890 : 0.00023
Q102367084 : 0.00023
Q102367859 : 0.00023
Q102375489 : 0.00023
Q102375494 : 0.00023
Q102375656 : 0.00023
Q102383194 : 0.00023
Q102386205 : 0.00023
Q102391304 : 0.00023
Q102391305 : 0.00023
Q102391383 : 0.00023
Q102391394 : 0.00023
Q102395134 : 0.00023
Q102395138 : 0.00023
Q102396219 : 0.00023
Q102396222 : 0.00023
Q102396717 : 0.00023
Q102396849 : 0.00023
Q102396851 : 0.00023
Q102396852 : 0.00023
Q102396853 : 0.00023
Q102396917 : 0.00023
Q102396919 : 0.00023
Q102396920 : 0.00023
Q102396922 : 0.00023
Q102396923 : 0.00023
Q102396924 : 0.00023
Q102396925 : 0.00023
Q102396926 : 0.00023
Q102396927 : 0.00023
Q102396928 : 0.00023
Q102396929 : 0.00023
Q102396930 : 0.00023
Q102397027 : 0.00023
Q102399478 : 0.00023
Q102399654 : 0.00023
Q102399724 : 0.00023
Q102399726 : 0.00023
Q102400192 : 0.00023
Q102400193 : 0.00023
Q102400197 : 0.00023
Q102401182 : 0.00023
Q102401183 : 0.00023
Q102401184 : 0.00023
Q102401186 : 0.00023
Q102401187 : 0.00023
Q102401188 : 0.00023
Q102401189 : 0.00023
Q102401190 : 0.00023
Q102401191 : 0.00023
Q102401193 : 0.00023
Q102403297 : 0.00023
Q102404567 : 0.00023
Q102405608 : 0.00023
Q102405913 : 0.00023
Q102405996 : 0.00023
Q102405998 : 0.00023
Q102406002 : 0.00023
Q102406003 : 0.00023
Q102406007 : 0.00023
Q102406008 : 0.00023
Q102406009 : 0.00023
Q102406011 : 0.00023
Q102406012 : 0.00023
Q102406013 : 0.00023
Q102406015 : 0.00023
Q102406016 : 0.00023
Q102406017 : 0.00023
Q102406018 : 0.00023
Q102406019 : 0.00023
Q102406022 : 0.00023
Q102406024 : 0.00023
Q102406026 : 0.00023
Q102406027 : 0.00023
Q102406028 : 0.00023
Q102406754 : 0.00023
Q102406755 : 0.00023
Q102406758 : 0.00023
Q102406759 : 0.00023
Q102406841 : 0.00023
Q102408006 : 0.00023
Q102408059 : 0.00023
Q102412940 : 0.00023
Q102414132 : 0.00023
Q102414922 : 0.00023
Q102416241 : 0.00023
Q102416625 : 0.00023
Q102416646 : 0.00023
Q102416647 : 0.00023
Q102422109 : 0.00023
Q102429759 : 0.00023
Q102430194 : 0.00023
Q102434121 : 0.00023
Q102434122 : 0.00023
Q102434413 : 0.00023
Q102434414 : 0.00023
Q102434415 : 0.00023
Q102434851 : 0.00023
Q102434852 : 0.00023
Q102434855 : 0.00023
Q102436370 : 0.00023
Q102439553 : 0.00023
Q102473319 : 0.00023
Q102532950 : 0.00023
Q102579745 : 0.00023
Q102579749 : 0.00023
Q102579755 : 0.00023
Q102579767 : 0.00023
Q102598912 : 0.00023
Q102628576 : 0.00023
Q102628594 : 0.00023
Q102628611 : 0.00023
Q102628626 : 0.00023
Q102628642 : 0.00023
Q102628652 : 0.00023
Q102628658 : 0.00023
Q102628673 : 0.00023
Q102628689 : 0.00023
Q102628705 : 0.00023
Q102641812 : 0.00023
Q102641822 : 0.00023
Q102646695 : 0.00023
Q102646709 : 0.00023
Q102646730 : 0.00023
Q102646765 : 0.00023
Q102649644 : 0.00023
Q102650802 : 0.00023
Q102650820 : 0.00023
Q102650833 : 0.00023
Q102650848 : 0.00023
Q102650874 : 0.00023
Q102653268 : 0.00023
Q102653288 : 0.00023
Q102667500 : 0.00023
Q102679654 : 0.00023
Q102679668 : 0.00023
Q102679688 : 0.00023
Q102696233 : 0.00023
Q102751174 : 0.00023
Q102751188 : 0.00023
Q102805906 : 0.00023
Q102805918 : 0.00023
Q102969126 : 0.00023
Q10304373 : 0.00023
Q104451 : 0.00023
Q1048502 : 0.00023
Q1057289 : 0.00023
Q1100660 : 0.00023
Q11163488 : 0.00023
Q115664 : 0.00023
Q117346 : 0.00023
Q1175698 : 0.00023
Q12074235 : 0.00023
Q12083880 : 0.00023
Q12089871 : 0.00023
Q12093723 : 0.00023
Q12094338 : 0.00023
Q12105127 : 0.00023
Q12105919 : 0.00023
Q12106548 : 0.00023
Q12116426 : 0.00023
Q12147048 : 0.00023
Q12150381 : 0.00023
Q12159011 : 0.00023
Q1232476 : 0.00023
Q1232565 : 0.00023
Q124001 : 0.00023
Q12538065 : 0.00023
Q1267207 : 0.00023
Q1269213 : 0.00023
Q1273671 : 0.00023
Q12742990 : 0.00023
Q12838321 : 0.00023
Q13027999 : 0.00023
Q1322048 : 0.00023
Q133267 : 0.00023
Q13419658 : 0.00023
Q13522569 : 0.00023
Q1354652 : 0.00023
Q13560028 : 0.00023
Q1385427 : 0.00023
Q1385596 : 0.00023
Q1399503 : 0.00023
Q1418239 : 0.00023
Q14475936 : 0.00023
Q1453353 : 0.00023
Q1458824 : 0.00023
Q1474960 : 0.00023
Q14919788 : 0.00023
Q14946428 : 0.00023
Q15061236 : 0.00023
Q15063220 : 0.00023
Q15063963 : 0.00023
Q15065651 : 0.00023
Q15066595 : 0.00023
Q15067128 : 0.00023
Q15068264 : 0.00023
Q15069149 : 0.00023
Q15069401 : 0.00023
Q15071471 : 0.00023
Q15077153 : 0.00023
Q15077651 : 0.00023
Q15135432 : 0.00023
Q15148535 : 0.00023
Q15401870 : 0.00023
Q15428901 : 0.00023
Q15433102 : 0.00023
Q15434717 : 0.00023
Q15453860 : 0.00023
Q15455168 : 0.00023
Q15455484 : 0.00023
Q15455576 : 0.00023
Q15455589 : 0.00023
Q15455591 : 0.00023
Q15455703 : 0.00023
Q15455722 : 0.00023
Q15531128 : 0.00023
Q1554689 : 0.00023
Q1565305 : 0.00023
Q15782309 : 0.00023
Q15811644 : 0.00023
Q15841536 : 0.00023
Q15953481 : 0.00023
Q15987248 : 0.00023
Q15995408 : 0.00023
Q1617489 : 0.00023
Q161846 : 0.00023
Q16186840 : 0.00023
Q16216197 : 0.00023
Q16271833 : 0.00023
Q16273559 : 0.00023
Q162824 : 0.00023
Q16335587 : 0.00023
Q16351713 : 0.00023
Q16364615 : 0.00023
Q16370842 : 0.00023
Q16373008 : 0.00023
Q16398298 : 0.00023
Q16405296 : 0.00023
Q16407501 : 0.00023
Q16432985 : 0.00023
Q16477157 : 0.00023
Q16514923 : 0.00023
Q16514932 : 0.00023
Q16514946 : 0.00023
Q16514950 : 0.00023
Q16514998 : 0.00023
Q1656756 : 0.00023
Q1657682 : 0.00023
Q16627148 : 0.00023
Q16628503 : 0.00023
Q16636873 : 0.00023
Q16654754 : 0.00023
Q16670890 : 0.00023
Q16720134 : 0.00023
Q16723144 : 0.00023
